advanced_3par,advanced_ast_pct,advanced_blk_pct,advanced_drtg,advanced_ftr,advanced_ortg,advanced_pace,advanced_pace_by_team_day_of_week,advanced_stl_pct,advanced_trb_pct,advanced_ts_pct,day,defensive_four_factors_drb_pct,defensive_four_factors_efg_pct,defensive_four_factors_ft_per_fga,defensive_four_factors_tov_pct,month,month_by_team_day_of_week,offensive_four_factors_orb_pct,offensive_four_factors_tov_pct,opponent_3p_pct,opponent_fg_pct,opponent_ft_pct,team_3p_pct,team_day_median_allowed,team_ft_pct,team_vs_opp_homeaway_median_score,team_vs_opp_median_score,team,opp,team_score,opp_score,A'ja Wilson,Aaliyah Edwards,Aari McDonald,Alanna Smith,Aliyah Boston,Allisha Gray,Alysha Clark,Alyssa Thomas,Angel Reese,Ariel Atkins,Arike Ogunbowale,Azura Stevens,Breanna Stewart,Bridget Carleton,Brionna Jones,Brittney Griner,Caitlin Clark,Cameron Brink,Chelsea Gray,Chennedy Carter,Cheyenne Parker-Tyus,DeWanna Bonner,Dearica Hamby,Diana Taurasi,Elizabeth Williams,Ezi Magbegor,Jackie Young,Jonquel Jones,Jordan Horston,Kahleah Copper,Kamilla Cardoso,Kayla McBride,Kelsey Mitchell,Kelsey Plum,Kiah Stokes,Leonie Fiebich,Marina Mabrey,Monique Billings,Myisha Hines-Allen,NaLyssa Smith,Napheesa Collier,Natasha Howard,Naz Hillmon,Nneka Ogwumike,Odyssey Sims,Rebecca Allen,Rhyne Howard,Rickea Jackson,Sabrina Ionescu,Satou Sabally,Shatori Walker-Kimbrough,Skylar Diggins-Smith,Sophie Cunningham,Stefanie Dolson,Teaira McCowan,Temi Fagbenle,Tina Charles
0.347,66.7,12.8,126.2,0.208,121.3,81.6,78.2,6.1,38.3,0.63,13,61.3,0.572,0.348,14.9,6,8.0,13.8,13.2,0.433,0.478,0.96,0.32,89.0,0.867,89.0,89.0,PHO,LVA,99,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.29,77.4,10.2,96.1,0.306,107.2,81.2,77.8,6.2,50.7,0.618,16,77.3,0.42,0.2,9.7,6,7.0,10.3,17.6,0.192,0.387,0.714,0.389,88.0,0.947,78.5,68.0,PHO,SEA,87,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.435,63.2,8.8,109.7,0.145,116.8,84.7,79.7,8.3,45.6,0.674,18,71.1,0.539,0.145,16.3,6,6.0,13.3,18.8,0.429,0.421,0.786,0.5,84.0,0.8,84.5,78.0,PHO,NYL,99,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.459,60.9,12.5,90.7,0.162,74.5,80.5,81.25,9.9,41.3,0.378,22,82.8,0.484,0.21,17.7,6,5.5,15.2,14.1,0.364,0.419,0.722,0.206,87.5,0.583,65.5,73.5,PHO,MIN,60,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.304,54.3,14.3,99.0,0.333,116.8,78.7,78.7,11.4,62.9,0.581,28,86.7,0.54,0.159,17.7,6,7.0,40.6,15.9,0.476,0.46,0.667,0.333,88.0,0.652,89.5,86.0,PHO,LAS,92,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.412,66.7,2.9,109.1,0.353,101.6,80.7,77.8,11.2,40.0,0.522,30,71.0,0.508,0.381,15.4,6,7.0,15.4,13.3,0.286,0.444,0.774,0.286,88.0,0.833,82.0,86.0,PHO,IND,82,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.283,73.1,5.1,122.5,0.3,106.3,67.7,74.1,7.4,32.7,0.53,1,57.1,0.517,0.373,13.7,7,7.5,7.4,8.1,0.25,0.475,0.957,0.176,83.5,0.944,70.5,69.0,PHO,CON,72,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.354,61.1,6.0,125.4,0.354,135.9,76.5,75.9,7.8,41.4,0.692,3,59.4,0.53,0.373,10.9,7,7.0,19.2,10.7,0.294,0.493,0.735,0.478,84.0,0.913,100.5,98.5,PHO,DAL,104,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.356,59.3,9.8,99.6,0.475,107.3,78.2,77.8,3.8,56.7,0.589,7,75.6,0.42,0.2,9.7,7,7.0,26.9,18.3,0.208,0.387,0.789,0.333,88.0,0.821,84.5,86.0,PHO,LAS,84,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.344,66.7,13.3,110.7,0.361,131.8,75.9,75.9,10.5,45.8,0.707,10,72.0,0.555,0.203,16.3,7,7.0,17.4,13.5,0.368,0.5,0.722,0.429,84.0,0.864,96.0,98.5,PHO,DAL,100,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.414,62.1,12.0,114.4,0.329,103.6,83.0,78.7,8.4,41.7,0.537,12,60.5,0.519,0.136,15.5,7,7.0,20.6,12.1,0.194,0.481,0.786,0.345,88.0,0.783,87.5,86.0,PHO,IND,86,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.362,57.1,15.4,127.5,0.145,91.7,75.2,77.8,4.0,42.9,0.47,14,57.9,0.538,0.154,7.4,7,7.0,28.2,17.0,0.385,0.474,0.571,0.28,88.0,0.6,58.0,69.0,PHO,CON,69,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.277,62.9,15.4,112.1,0.323,123.7,77.7,79.7,10.3,48.4,0.647,16,75.8,0.528,0.153,13.4,7,6.0,19.4,10.8,0.303,0.458,0.846,0.444,84.0,0.857,96.0,83.0,PHO,WAS,96,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.39,78.8,18.5,91.4,0.186,119.6,71.1,78.2,7.0,50.7,0.666,15,65.9,0.397,0.096,12.2,8,8.0,21.7,15.8,0.211,0.37,0.5,0.522,89.0,0.636,89.0,86.0,PHO,CHI,85,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6,64.0,7.9,122.4,0.467,111.1,80.1,78.7,8.7,44.3,0.615,16,77.8,0.554,0.216,10.9,8,7.0,8.8,13.2,0.389,0.459,0.941,0.389,88.0,0.893,87.5,86.0,PHO,IND,89,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.371,75.0,6.3,89.4,0.5,113.1,76.1,77.8,6.6,48.2,0.568,18,65.3,0.359,0.154,9.4,8,7.0,25.0,11.7,0.0,0.359,0.571,0.304,88.0,0.742,86.0,86.0,PHO,CHI,86,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.311,62.5,7.1,101.4,0.164,88.7,71.0,75.9,5.6,41.3,0.482,21,65.2,0.404,0.178,9.1,8,7.0,8.8,14.4,0.29,0.342,0.813,0.316,84.0,0.9,72.5,78.0,PHO,ATL,63,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.258,71.9,11.4,104.5,0.242,107.1,76.6,78.7,5.2,50.0,0.561,23,76.3,0.459,0.162,9.1,8,7.0,20.6,14.1,0.333,0.392,0.857,0.353,88.0,0.75,72.5,78.0,PHO,ATL,82,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.328,48.4,9.8,104.3,0.06,86.9,80.5,74.1,8.7,49.2,0.509,26,80.0,0.5,0.2,14.4,8,7.5,21.2,22.5,0.414,0.414,0.875,0.227,83.5,0.75,84.5,78.0,PHO,NYL,70,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.338,57.7,6.5,111.2,0.338,94.9,80.1,75.9,8.7,48.7,0.486,28,66.7,0.535,0.167,15.0,8,7.0,32.5,19.6,0.423,0.458,0.75,0.304,84.0,0.739,78.5,73.5,PHO,MIN,76,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.361,79.3,5.9,123.7,0.295,100.7,78.4,77.8,11.5,40.7,0.573,1,76.9,0.644,0.182,15.2,9,7.0,12.1,17.9,0.344,0.561,0.8,0.318,88.0,0.778,89.0,89.0,PHO,LVA,79,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.455,78.3,9.3,87.6,0.473,98.2,75.3,79.7,9.3,53.2,0.557,3,78.8,0.404,0.162,14.9,9,6.0,24.1,20.4,0.28,0.353,0.786,0.24,84.0,0.846,81.0,78.0,PHO,ATL,74,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.441,81.5,12.5,115.2,0.25,98.5,78.2,78.2,5.1,52.4,0.51,5,82.8,0.632,0.059,14.6,9,8.0,26.5,18.4,0.5,0.529,0.8,0.3,89.0,0.824,80.0,83.0,PHO,WAS,77,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.439,83.3,7.7,121.0,0.136,88.7,74.4,81.25,5.4,42.5,0.472,7,64.3,0.5,0.071,6.4,9,5.5,18.4,15.7,0.375,0.429,0.857,0.345,87.5,0.889,64.0,68.0,PHO,SEA,66,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.458,70.4,14.3,114.4,0.153,89.7,76.9,78.7,5.2,46.5,0.449,13,77.1,0.493,0.187,7.8,9,7.0,16.7,8.3,0.308,0.44,0.824,0.182,88.0,0.818,70.5,69.0,PHO,CON,69,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.364,80.6,4.3,117.3,0.258,123.9,75.1,77.8,5.3,44.8,0.633,15,71.1,0.542,0.139,8.2,9,7.0,10.3,9.8,0.56,0.444,0.667,0.375,88.0,0.706,89.0,86.0,PHO,CHI,93,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.438,73.3,18.0,107.2,0.344,112.5,75.5,79.7,14.6,33.8,0.577,17,43.9,0.392,0.193,16.4,9,6.0,21.2,12.0,0.273,0.337,0.8,0.25,84.0,0.818,84.5,86.0,PHO,LAS,85,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.413,79.2,2.4,115.5,0.365,90.8,77.1,78.2,10.4,44.6,0.479,19,71.1,0.532,0.077,10.9,9,8.0,16.7,13.1,0.361,0.449,0.75,0.231,89.0,0.696,78.5,68.0,PHO,SEA,70,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.115,48.3,9.8,96.7,0.179,81.5,85.8,80.15,11.6,52.4,0.416,14,80.6,0.5,0.107,17.7,5,6.5,30.4,16.8,0.292,0.453,0.889,0.111,78.0,0.786,80.5,80.5,SEA,MIN,70,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.256,61.3,16.3,98.3,0.372,89.6,83.1,81.1,19.3,50.0,0.512,17,76.7,0.525,0.241,23.1,5,7.0,22.0,20.9,0.433,0.443,0.76,0.25,83.0,0.897,78.5,80.5,SEA,MIN,93,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.294,35.7,5.6,91.6,0.426,102.6,81.9,80.0,12.2,59.7,0.52,19,82.9,0.476,0.258,18.2,5,7.0,37.8,19.8,0.346,0.403,0.696,0.25,83.0,0.793,83.5,83.5,SEA,WAS,84,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.343,66.7,7.5,97.6,0.2,83.1,75.8,78.3,10.6,48.6,0.414,20,75.9,0.437,0.302,17.3,5,7.0,29.3,15.5,0.13,0.413,0.95,0.25,74.0,0.643,66.5,70.0,SEA,NYL,63,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.244,58.8,18.0,110.6,0.159,113.2,75.1,81.3,8.0,50.6,0.484,22,64.9,0.472,0.208,12.1,5,7.0,38.6,8.4,0.273,0.431,0.833,0.3,83.0,0.846,87.0,87.0,SEA,IND,85,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.367,73.0,12.0,90.6,0.3,132.6,76.2,76.2,7.9,55.0,0.744,25,70.0,0.393,0.2,15.5,5,6.0,25.0,19.1,0.35,0.343,0.933,0.545,69.0,0.833,86.5,83.5,SEA,WAS,101,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.234,60.7,14.8,83.5,0.281,94.6,81.4,80.15,16.0,46.4,0.535,28,72.2,0.439,0.152,22.6,5,6.5,18.2,20.0,0.333,0.409,0.769,0.333,78.0,0.889,77.0,84.0,SEA,CHI,77,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.253,69.0,15.6,107.9,0.187,126.3,81.6,77.6,11.0,47.1,0.635,30,73.7,0.486,0.286,14.0,5,6.0,13.3,7.9,0.4,0.414,0.909,0.421,77.0,0.786,89.0,87.0,SEA,IND,103,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.333,71.4,8.9,74.7,0.304,96.4,83.0,80.15,12.0,56.0,0.511,4,91.9,0.368,0.176,14.7,6,6.5,21.1,15.2,0.174,0.338,0.706,0.348,78.0,0.762,85.0,84.5,SEA,PHO,80,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.278,73.1,14.6,76.4,0.306,91.7,85.1,81.1,8.2,54.4,0.477,7,92.5,0.366,0.239,15.7,6,7.0,15.4,12.8,0.269,0.313,0.842,0.3,83.0,0.909,80.5,78.5,SEA,LVA,78,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.293,46.2,23.7,108.7,0.173,83.8,76.4,80.0,11.8,48.6,0.396,9,76.9,0.55,0.283,18.8,6,7.0,31.8,13.9,0.545,0.45,0.81,0.182,83.0,0.615,78.5,80.5,SEA,MIN,64,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.278,54.1,20.4,100.1,0.228,120.4,78.9,80.15,5.1,57.7,0.546,11,76.2,0.435,0.275,12.1,6,6.5,36.1,9.4,0.3,0.391,0.792,0.364,78.0,0.722,92.5,90.0,SEA,LAS,95,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.29,72.2,11.5,108.2,0.203,118.6,77.6,77.6,15.5,48.1,0.612,13,67.9,0.523,0.246,20.8,6,6.0,26.9,12.8,0.462,0.477,0.941,0.35,77.0,0.929,87.5,93.5,SEA,DAL,92,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.347,62.1,9.1,107.2,0.28,96.1,81.2,80.0,13.5,49.3,0.463,16,89.7,0.556,0.29,17.6,6,7.0,22.7,9.7,0.389,0.5,0.947,0.192,83.0,0.714,83.5,84.5,SEA,PHO,78,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.229,67.7,2.3,113.3,0.271,100.0,83.0,81.3,13.3,52.5,0.53,19,89.3,0.619,0.254,16.2,6,7.0,21.2,16.1,0.4,0.556,0.762,0.25,83.0,0.895,80.5,78.5,SEA,LVA,83,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,85.2,7.5,81.8,0.25,96.6,74.5,80.0,17.4,47.9,0.507,23,69.2,0.388,0.134,15.8,6,7.0,23.5,16.5,0.143,0.373,0.529,0.25,83.0,0.875,72.0,72.0,SEA,CON,72,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.357,84.4,10.9,98.6,0.243,113.9,78.1,77.6,17.9,38.0,0.574,27,61.1,0.508,0.169,21.5,6,6.0,14.3,9.4,0.421,0.446,0.611,0.4,77.0,0.882,87.0,87.0,SEA,IND,89,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.262,68.8,11.5,92.5,0.462,118.0,82.2,76.2,13.4,52.2,0.62,29,75.8,0.5,0.086,19.1,6,6.0,29.4,15.2,0.333,0.457,0.429,0.294,69.0,0.933,96.0,93.5,SEA,DAL,97,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.352,68.8,6.7,90.7,0.38,121.3,78.3,78.3,14.0,51.6,0.573,1,73.3,0.452,0.242,17.6,7,7.0,32.4,14.5,0.235,0.419,0.789,0.32,74.0,0.852,96.0,93.5,SEA,DAL,95,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.288,80.0,15.5,114.6,0.394,109.4,76.8,81.1,9.1,42.2,0.542,5,57.6,0.507,0.208,11.9,7,7.0,25.8,14.4,0.357,0.472,0.714,0.158,83.0,0.808,84.0,84.0,SEA,CHI,84,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.275,82.8,10.9,89.8,0.348,106.2,79.1,80.0,5.1,48.6,0.528,7,72.5,0.391,0.128,10.7,7,7.0,20.6,11.2,0.214,0.372,0.833,0.316,83.0,0.833,84.0,84.0,SEA,CHI,84,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.221,61.3,2.1,100.5,0.208,94.5,83.6,81.3,4.8,51.3,0.47,10,88.2,0.464,0.271,10.3,7,7.0,22.7,13.4,0.217,0.429,0.95,0.176,83.0,0.875,75.5,78.5,SEA,LVA,79,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.366,87.9,9.4,82.5,0.239,119.2,76.3,81.1,10.5,55.7,0.58,12,78.4,0.363,0.29,17.2,7,7.0,30.3,12.3,0.233,0.306,0.783,0.346,83.0,0.941,80.5,80.5,SEA,MIN,91,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.373,90.0,12.5,88.4,0.24,102.3,79.2,80.0,16.4,47.3,0.488,14,65.8,0.404,0.151,16.7,7,7.0,27.8,11.7,0.176,0.384,0.733,0.179,83.0,0.889,83.0,81.0,SEA,ATL,81,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.338,67.7,14.0,106.2,0.382,113.9,78.2,80.15,14.1,48.6,0.56,16,65.7,0.478,0.246,16.0,7,6.5,32.4,14.1,0.385,0.406,0.773,0.304,78.0,0.769,89.5,90.0,SEA,LAS,89,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.314,43.8,4.3,102.3,0.171,99.9,81.1,81.1,12.3,42.2,0.538,16,70.0,0.524,0.27,20.6,8,7.0,17.6,15.7,0.353,0.476,0.739,0.273,83.0,0.917,81.0,81.0,SEA,ATL,81,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.292,53.6,14.3,112.5,0.222,91.7,81.7,80.0,7.3,42.7,0.474,18,75.0,0.568,0.123,12.2,8,7.0,12.8,13.2,0.484,0.466,0.643,0.333,83.0,0.75,89.0,87.0,SEA,IND,75,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.329,55.6,12.5,88.0,0.429,94.9,87.5,80.15,11.4,48.1,0.499,20,70.7,0.444,0.181,21.5,8,6.5,23.7,16.1,0.333,0.389,0.684,0.13,78.0,0.867,83.5,83.5,SEA,WAS,83,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
