Player,Year,Rk,Date,Age,Tm,home_away,Opp,win_margin,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
Jantel Lavender,2022,21,2022-07-03,33.6,SEA,away,ATL,-14.0,0,9.2,2,4,.500,2,4,.500,2,2,1.000,0,3,3,0,0,0,1,0,8,5.9
Jantel Lavender,2022,22,2022-07-05,33.6,SEA,away,IND,22.0,0,11.8,1,6,.167,0,1,.000,2,2,1.000,3,3,6,0,1,1,2,1,4,2.5
Jantel Lavender,2022,23,2022-07-07,33.6,SEA,away,LAS,37.0,0,11.8,2,4,.500,0,1,.000,1,2,.500,2,3,5,3,0,0,0,1,5,6.6
Jantel Lavender,2022,24,2022-07-22,33.7,SEA,away,PHO,-16.0,0,7.8,1,2,.500,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,4,3.7
Jantel Lavender,2022,25,2022-07-28,33.7,SEA,away,CON,-5.0,0,1.1,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4
Jantel Lavender,2022,26,2022-08-03,33.7,SEA,home,MIN,12.0,0,8.7,1,4,.250,0,0,,0,0,,0,2,2,0,0,0,0,0,2,0.2
Jantel Lavender,2022,27,2022-08-12,33.7,SEA,away,MIN,27.0,0,7.4,0,4,.000,0,2,.000,0,0,,1,2,3,2,0,1,0,0,0,0.6
Alexis Prince,2020,1,2020-09-09,26.6,CHI,home,ATL,-8.0,0,8.0,1,2,0.5,1,2,0.5,0,0,,1,0,1,0,0,0,0,1,3,2.3
Alexis Prince,2020,2,2020-09-11,26.6,CHI,home,DAL,7.0,0,8.0,2,3,0.667,1,1,1.0,0,0,,1,1,2,0,0,1,0,0,5,5.4
Leigha Brown,2023,1,2023-05-19,22.8,CON,away,IND,9.0,0,2.7,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,0,1,0,0.3
Leigha Brown,2023,2,2023-05-23,22.9,CON,away,WAS,7.0,0,6.0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-0.5
Leigha Brown,2023,3,2023-05-27,22.9,CON,away,NYL,-16.0,0,7.0,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,2,0,-2.2
Leigha Brown,2023,4,2023-05-30,22.9,CON,home,IND,3.0,0,3.3,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0.3
Leigha Brown,2023,5,2023-06-06,22.9,CON,home,LVA,-6.0,0,0.3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Leigha Brown,2023,6,2023-06-08,22.9,CON,home,LVA,17.0,0,2.4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Leigha Brown,2023,7,2023-06-11,22.9,CON,away,ATL,12.0,0,0.8,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Leigha Brown,2023,8,2023-06-22,22.9,CON,away,MIN,21.0,0,11.6,0,0,,0,0,,1,2,.500,0,0,0,2,0,1,1,4,1,0.1
Leigha Brown,2023,9,2023-06-25,22.9,CON,home,CHI,24.0,0,2.2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Leigha Brown,2023,10,2023-07-01,23.0,CON,away,LVA,-18.0,0,7.0,2,3,.667,0,1,.000,1,1,1.000,0,2,2,0,1,0,0,0,5,5.3
Leigha Brown,2023,11,2023-07-06,23.0,CON,home,SEA,20.0,0,16.8,1,2,.500,0,1,.000,0,0,,0,3,3,1,2,0,2,1,2,2.2
Leigha Brown,2023,12,2023-07-09,23.0,CON,home,WAS,8.0,0,0.6,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Leigha Brown,2023,13,2023-07-12,23.0,CON,away,CHI,12.0,0,1.7,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,0.6
Leigha Brown,2023,14,2023-07-20,23.0,CON,home,ATL,11.0,0,1.6,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4
Leigha Brown,2023,15,2023-07-22,23.0,CON,away,ATL,8.0,0,0.8,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Leigha Brown,2023,16,2023-08-04,23.1,CON,away,IND,16.0,0,3.5,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1
Leigha Brown,2023,17,2023-08-08,23.1,CON,away,SEA,12.0,0,3.9,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3
Leigha Brown,2023,18,2023-08-18,23.1,CON,home,DAL,-20.0,0,1.4,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7
Leigha Brown,2023,19,2023-08-20,23.1,CON,away,CHI,6.0,0,1.3,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3
Leigha Brown,2023,20,2023-08-27,23.1,CON,home,LAS,15.0,0,2.1,0,1,.000,0,0,,0,0,,1,0,1,0,1,0,1,0,0,0.0
Leigha Brown,2023,21,2023-08-31,23.1,CON,home,PHO,10.0,0,1.0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1
Leigha Brown,2023,22,2023-09-01,23.1,CON,away,NYL,-31.0,0,14.2,2,4,.500,1,2,.500,0,0,,0,0,0,0,1,0,1,1,5,2.6
Leigha Brown,2023,23,2023-09-05,23.1,CON,home,LAS,14.0,0,0.5,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Leigha Brown,2023,24,2023-09-08,23.2,CON,home,IND,17.0,0,11.4,1,3,.333,0,1,.000,0,1,.000,0,1,1,0,0,0,2,1,2,-2.2
Leigha Brown,2023,25,2023-09-10,23.2,CON,home,CHI,-11.0,0,26.3,1,8,.125,0,4,.000,2,2,1.000,3,3,6,4,0,1,1,2,4,3.5
Zia Cooke,2023,1,2023-05-19,22.4,LAS,home,PHO,23.0,0,14.8,5,6,.833,2,2,1.000,2,2,1.000,1,1,2,2,1,0,0,1,14,14.8
Zia Cooke,2023,2,2023-05-25,22.4,LAS,home,LVA,-9.0,0,14.2,2,4,.500,0,1,.000,0,0,,1,1,2,2,0,1,1,1,4,3.7
Zia Cooke,2023,3,2023-05-27,22.4,LAS,away,LVA,-28.0,0,23.4,3,14,.214,0,2,.000,1,1,1.000,0,3,3,2,0,0,2,0,7,-1.3
Zia Cooke,2023,4,2023-06-02,22.4,LAS,away,PHO,6.0,0,9.1,2,3,.667,2,2,1.000,0,0,,0,1,1,2,0,1,2,1,6,4.7
Zia Cooke,2023,5,2023-06-03,22.4,LAS,home,SEA,7.0,0,12.1,0,4,.000,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-2.2
Zia Cooke,2023,6,2023-06-06,22.4,LAS,away,SEA,-3.0,0,10.8,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,1,1,0,0,-2.4
Zia Cooke,2023,7,2023-06-09,22.4,LAS,home,CHI,15.0,0,14.6,2,5,.400,1,4,.250,0,0,,1,0,1,1,0,0,0,0,5,3.7
Zia Cooke,2023,8,2023-06-11,22.4,LAS,away,MIN,-5.0,0,4.8,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-1.5
Zia Cooke,2023,9,2023-06-14,22.4,LAS,away,DAL,18.0,0,7.2,1,3,.333,0,0,,0,2,.000,0,1,1,0,0,1,0,1,2,0.1
Zia Cooke,2023,10,2023-06-16,22.4,LAS,home,MIN,-5.0,1,24.9,2,5,.400,1,2,.500,0,0,,0,1,1,1,0,0,2,1,5,0.9
Zia Cooke,2023,11,2023-06-18,22.4,LAS,home,CON,-9.0,1,13.8,0,3,.000,0,1,.000,2,2,1.000,0,1,1,1,0,0,2,1,2,-1.5
Zia Cooke,2023,12,2023-06-20,22.4,LAS,home,MIN,-6.0,0,3.5,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-1.7
Zia Cooke,2023,13,2023-06-23,22.5,LAS,home,DAL,2.0,0,5.7,1,4,.250,0,0,,0,0,,0,0,0,0,0,0,2,0,2,-2.4
Zia Cooke,2023,14,2023-06-25,22.5,LAS,home,DAL,10.0,0,6.0,1,4,.250,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,4,1.6
Zia Cooke,2023,15,2023-06-28,22.5,LAS,away,CHI,-17.0,0,13.4,0,4,.000,0,1,.000,0,0,,0,0,0,2,1,0,0,0,0,-0.4
Zia Cooke,2023,16,2023-06-30,22.5,LAS,away,CHI,-8.0,0,18.9,3,10,.300,0,1,.000,4,4,1.000,0,3,3,0,1,3,1,3,10,6.0
Zia Cooke,2023,17,2023-07-02,22.5,LAS,away,ATL,-28.0,0,22.1,3,12,.250,1,3,.333,4,6,.667,0,1,1,2,2,0,1,1,11,5.3
Zia Cooke,2023,18,2023-07-05,22.5,LAS,home,ATL,-11.0,0,22.3,4,9,.444,1,4,.250,2,4,.500,0,0,0,1,1,1,1,3,11,5.7
Zia Cooke,2023,19,2023-07-09,22.5,LAS,away,PHO,-6.0,0,20.9,1,10,.100,1,3,.333,0,0,,1,0,1,4,1,0,2,2,3,-1.9
Zia Cooke,2023,20,2023-07-12,22.5,LAS,home,LVA,-19.0,0,23.2,4,14,.286,0,6,.000,0,0,,1,0,1,0,0,0,0,1,8,0.1
Zia Cooke,2023,21,2023-07-20,22.5,LAS,away,MIN,-3.0,0,4.1,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4
Zia Cooke,2023,22,2023-07-22,22.5,LAS,away,DAL,-14.0,0,7.0,1,4,.250,0,0,,0,0,,0,1,1,1,0,0,0,0,2,0.6
Zia Cooke,2023,23,2023-07-25,22.5,LAS,home,IND,1.0,0,15.9,1,9,.111,0,3,.000,0,0,,0,3,3,0,2,0,0,0,2,-1.0
Zia Cooke,2023,24,2023-07-27,22.5,LAS,home,IND,13.0,1,16.6,2,8,.250,1,4,.250,0,0,,0,0,0,0,1,0,1,0,5,0.2
Zia Cooke,2023,25,2023-07-30,22.6,LAS,home,NYL,-8.0,1,6.8,0,4,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-3.8
Zia Cooke,2023,26,2023-08-04,22.6,LAS,away,WAS,-2.0,0,25.3,4,7,.571,2,3,.667,0,0,,1,1,2,0,0,1,1,2,10,6.6
Zia Cooke,2023,27,2023-08-06,22.6,LAS,away,WAS,8.0,0,19.3,4,7,.571,2,2,1.000,0,0,,0,1,1,0,0,1,1,2,10,5.9
Zia Cooke,2023,28,2023-08-08,22.6,LAS,away,IND,7.0,0,14.7,2,8,.250,0,1,.000,1,2,.500,1,0,1,0,0,0,0,3,5,-0.7
Zia Cooke,2023,29,2023-08-12,22.6,LAS,home,ATL,11.0,0,15.4,2,4,.500,0,0,,2,2,1.000,0,0,0,1,0,0,1,1,6,3.3
Zia Cooke,2023,30,2023-08-19,22.6,LAS,away,LVA,6.0,0,8.1,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,0,0,0,1.0
Zia Cooke,2023,31,2023-08-23,22.6,LAS,home,PHO,29.0,0,16.9,2,5,.400,1,1,1.000,6,6,1.000,1,0,1,1,0,0,1,2,11,7.9
Zia Cooke,2023,32,2023-08-25,22.6,LAS,away,ATL,5.0,0,5.2,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4
Zia Cooke,2023,33,2023-08-27,22.6,LAS,away,CON,-15.0,0,12.6,2,6,.333,0,2,.000,0,0,,0,1,1,0,0,0,1,0,4,-0.1
Zia Cooke,2023,34,2023-08-29,22.6,LAS,home,CHI,-1.0,0,19.5,3,8,.375,1,3,.333,2,2,1.000,1,0,1,0,0,0,0,2,9,4.5
Zia Cooke,2023,35,2023-08-31,22.6,LAS,home,SEA,-11.0,0,20.5,1,10,.100,0,4,.000,6,6,1.000,0,0,0,1,1,0,0,5,8,1.1
Zia Cooke,2023,36,2023-09-03,22.6,LAS,home,WAS,8.0,0,11.1,1,4,.250,1,2,.500,2,2,1.000,0,0,0,2,0,0,0,1,5,3.6
Zia Cooke,2023,37,2023-09-05,22.7,LAS,away,CON,-14.0,0,13.8,0,2,.000,0,1,.000,0,2,.000,0,0,0,1,1,0,0,0,0,-0.5
Zia Cooke,2023,38,2023-09-07,22.7,LAS,away,NYL,-7.0,0,8.6,1,4,.250,0,1,.000,0,0,,0,1,1,2,0,1,2,0,2,0.0
Zia Cooke,2023,39,2023-09-10,22.7,LAS,away,SEA,2.0,0,21.6,5,11,.455,1,3,.333,3,3,1.000,0,2,2,0,1,1,2,0,14,8.6
Kiana Williams,2021,1,2021-05-15,22.1,SEA,home,LVA,14.0,0,3.2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Kiana Williams,2021,2,2021-05-18,22.1,SEA,home,LVA,-16.0,0,5.0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,1,0,0,0,0,0.3
Kiana Williams,2021,3,2021-05-28,22.1,SEA,home,MIN,10.0,0,5.8,0,2,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,1,2,0,-2.9
Kiana Williams,2021,4,2021-06-01,22.1,SEA,home,IND,15.0,0,0.9,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4
Kiana Williams,2021,5,2021-06-09,22.2,SEA,away,ATL,24.0,0,1.9,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,0,0,0,-0.1
Kiana Williams,2021,6,2021-06-11,22.2,SEA,away,ATL,11.0,0,1.4,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7
Kiana Williams,2021,7,2021-06-13,22.2,SEA,away,CON,23.0,0,4.4,1,2,0.5,1,2,0.5,1,1,1.0,0,1,1,2,0,0,0,0,4,4.7
Kiana Williams,2021,8,2021-06-15,22.2,SEA,away,IND,17.0,0,1.5,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Kiana Williams,2021,9,2021-08-15,22.4,SEA,away,CHI,-2.0,0,7.1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Kiana Williams,2021,10,2021-08-18,22.4,SEA,away,NYL,-4.0,0,3.8,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0
Kiana Williams,2022,1,2022-05-27,23.1,SEA,home,NYL,8.0,0,4.0,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,1.4
Kiana Williams,2022,2,2022-05-29,23.1,SEA,home,NYL,31.0,0,14.1,2,7,0.286,1,4,0.25,0,0,,0,2,2,3,0,0,1,1,5,2.2
Kiana Williams,2022,3,2022-06-03,23.2,SEA,home,DAL,-17.0,0,8.5,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7
Kiana Williams,2022,4,2022-08-02,23.3,CON,home,PHO,24.0,0,2.8,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Stella Johnson,2020,1,2020-07-28,22.0,CHI,home,LAS,18.0,0,1.4,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1
Stella Johnson,2020,2,2020-08-06,22.1,CHI,home,PHO,-10.0,0,1.6,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3
Stella Johnson,2020,3,2020-08-08,22.1,CHI,home,CON,7.0,0,0.8,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Stella Johnson,2020,4,2020-08-10,22.1,CHI,home,SEA,-18.0,0,2.3,0,1,0.0,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0.3
Stella Johnson,2020,5,2020-08-13,22.1,WAS,home,LAS,-17.0,0,5.4,0,0,,0,0,,2,2,1.0,0,0,0,0,0,1,0,0,2,2.7
Stella Johnson,2020,6,2020-08-15,22.1,WAS,home,LVA,-15.0,0,20.3,3,7,0.429,1,3,0.333,0,0,,0,4,4,5,0,1,2,4,7,5.1
Stella Johnson,2020,7,2020-08-19,22.1,WAS,home,ATL,7.0,1,30.6,8,13,0.615,6,9,0.667,3,3,1.0,1,2,3,3,1,0,1,2,25,21.7
Stella Johnson,2020,8,2020-08-21,22.1,WAS,home,DAL,-9.0,1,20.9,0,6,0.0,0,0,,0,0,,3,0,3,3,1,0,0,2,0,0.2
Stella Johnson,2020,9,2020-08-23,22.1,WAS,home,PHO,-1.0,0,16.8,5,7,0.714,2,2,1.0,0,0,,0,0,0,1,3,0,1,2,12,11.0
Stella Johnson,2021,1,2021-05-15,22.8,WAS,home,CHI,-14.0,0,12.1,1,5,0.2,1,3,0.333,0,0,,1,0,1,1,0,1,1,2,3,0.2
Stella Johnson,2021,2,2021-05-21,22.9,WAS,home,NYL,29.0,0,3.5,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,2,1.0
Stella Johnson,2021,3,2021-06-10,22.9,WAS,home,LAS,18.0,0,7.0,0,0,,0,0,,4,4,1.0,1,0,1,1,0,0,1,3,4,3.2
Stella Johnson,2021,4,2021-06-13,22.9,WAS,away,ATL,-23.0,0,2.4,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0
Stella Johnson,2021,5,2021-06-17,22.9,WAS,home,ATL,3.0,0,3.6,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,1,0,-0.7
Stella Johnson,2021,6,2021-06-22,22.9,WAS,away,SEA,4.0,0,2.6,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,1,1,3,1.3
Sika Koné,2023,1,2023-05-28,20.9,CHI,home,DAL,6.0,0,23.4,3,5,0.6,0,0,,4,4,1.0,2,4,6,2,1,0,4,5,10,6.7
Sika Koné,2023,2,2023-05-30,20.9,CHI,away,ATL,-18.0,0,13.9,2,7,0.286,0,1,0.0,2,2,1.0,2,6,8,0,0,0,4,3,6,-0.1
Sika Koné,2023,3,2023-06-02,20.9,CHI,home,NYL,-1.0,0,5.0,0,0,,0,0,,0,0,,2,0,2,1,0,0,1,0,0,1.1
Sika Koné,2023,4,2023-06-04,20.9,CHI,away,NYL,4.0,0,2.5,0,0,,0,0,,1,2,0.5,1,0,1,0,0,0,1,0,1,0.3
Sika Koné,2023,5,2023-06-06,20.9,CHI,home,IND,5.0,0,9.4,1,1,1.0,0,0,,4,4,1.0,0,3,3,0,0,0,0,2,6,5.8
Sika Koné,2023,6,2023-06-09,20.9,CHI,away,LAS,-15.0,0,11.5,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,1,2,2,-0.8
Sika Koné,2023,7,2023-06-11,20.9,CHI,away,LVA,-13.0,0,8.7,1,3,0.333,0,1,0.0,1,2,0.5,1,0,1,0,0,0,0,1,3,1.2
Sika Koné,2023,8,2023-06-15,20.9,CHI,home,IND,-2.0,0,6.0,2,2,1.0,0,0,,0,0,,1,0,1,1,0,0,0,2,4,4.0
Sika Koné,2023,9,2023-06-18,20.9,CHI,away,WAS,-8.0,0,13.7,2,3,0.667,0,0,,3,4,0.75,1,3,4,0,0,0,1,2,7,5.1
Sika Koné,2023,10,2023-06-22,20.9,CHI,home,WAS,-21.0,0,2.3,1,1,1.0,0,0,,0,0,,1,0,1,0,1,0,0,0,2,3.4
Sika Koné,2023,11,2023-06-28,21.0,CHI,home,LAS,17.0,0,1.2,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0
Sika Koné,2023,12,2023-07-07,21.0,CHI,home,ATL,-14.0,0,4.4,0,2,0.0,0,0,,0,0,,1,2,3,0,0,0,0,0,0,-0.1
Sika Koné,2023,13,2023-07-22,21.0,CHI,away,SEA,15.0,0,1.2,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1
Sika Koné,2023,14,2023-08-18,21.1,CHI,away,ATL,-11.0,0,2.2,0,2,0.0,0,0,,0,0,,2,0,2,0,0,0,1,2,0,-1.8
Sika Koné,2023,15,2023-08-22,21.1,CHI,home,SEA,23.0,0,11.2,1,1,1.0,0,0,,0,0,,1,1,2,1,0,0,0,2,2,2.6
Sika Koné,2023,16,2023-08-29,21.1,CHI,away,LAS,1.0,0,10.2,1,1,1.0,0,0,,2,4,0.5,1,4,5,1,0,0,2,3,4,2.3
Sika Koné,2023,17,2023-09-03,21.1,CHI,home,NYL,-17.0,0,10.8,3,6,0.5,0,1,0.0,0,0,,0,1,1,1,0,0,0,0,6,4.0
Sika Koné,2023,18,2023-09-05,21.1,CHI,away,IND,27.0,0,16.1,2,2,1.0,2,2,1.0,0,0,,1,3,4,1,0,0,1,4,6,5.1
Sika Koné,2023,19,2023-09-08,21.2,CHI,home,MIN,5.0,0,19.2,3,5,0.6,0,0,,0,0,,3,7,10,1,0,1,3,1,6,5.9
Sika Koné,2023,20,2023-09-10,21.2,CHI,away,CON,11.0,0,13.0,2,4,0.5,0,1,0.0,3,4,0.75,2,2,4,1,0,0,2,4,7,3.7
Olivia Nelson-Ododa,2022,1,2022-05-20,21.8,LAS,away,SEA,-3.0,0,11.9,1,1,1.000,0,0,,4,4,1.000,1,2,3,0,0,2,1,3,6,6.2
Olivia Nelson-Ododa,2022,2,2022-05-23,21.8,LAS,away,LVA,-28.0,0,24.4,2,4,.500,0,0,,2,2,1.000,1,1,2,0,0,0,0,5,6,3.0
Olivia Nelson-Ododa,2022,3,2022-05-27,21.8,LAS,away,IND,-5.0,0,4.3,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,2,2,1.9
Olivia Nelson-Ododa,2022,4,2022-05-29,21.8,LAS,away,MIN,2.0,0,4.1,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,3,0,-1.2
Olivia Nelson-Ododa,2022,5,2022-05-31,21.8,LAS,home,DAL,2.0,0,5.9,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,1,2,4,0.9
Olivia Nelson-Ododa,2022,6,2022-06-05,21.8,LAS,away,PHO,-7.0,0,5.2,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,0,1,2,2.3
Olivia Nelson-Ododa,2022,7,2022-06-11,21.8,LAS,home,LVA,-17.0,0,4.8,0,0,,0,0,,0,0,,1,1,2,0,0,0,2,2,0,-1.8
Olivia Nelson-Ododa,2022,8,2022-06-19,21.8,LAS,away,DAL,-10.0,0,8.4,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,1,1,2,1.3
Olivia Nelson-Ododa,2022,9,2022-06-21,21.8,LAS,home,WAS,2.0,0,12.8,3,5,.600,0,0,,0,0,,2,0,2,0,0,1,1,1,6,4.4
Olivia Nelson-Ododa,2022,10,2022-06-23,21.8,LAS,home,CHI,-23.0,0,18.7,2,5,.400,0,0,,0,0,,1,5,6,0,2,2,1,2,4,5.1
Olivia Nelson-Ododa,2022,11,2022-06-25,21.9,LAS,away,SEA,8.0,0,21.8,2,4,.500,0,0,,1,2,.500,4,4,8,1,0,0,1,4,5,4.7
Olivia Nelson-Ododa,2022,12,2022-06-27,21.9,LAS,home,LVA,-6.0,0,10.3,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,2,2,1,-2.2
Olivia Nelson-Ododa,2022,13,2022-07-01,21.9,LAS,away,DAL,8.0,0,6.6,1,2,.500,0,0,,0,0,,1,1,2,0,0,1,0,2,2,1.9
Olivia Nelson-Ododa,2022,14,2022-07-03,21.9,LAS,home,NYL,10.0,0,3.3,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0.3
Olivia Nelson-Ododa,2022,15,2022-07-04,21.9,LAS,home,PHO,3.0,0,1.1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Olivia Nelson-Ododa,2022,16,2022-07-07,21.9,LAS,home,SEA,-37.0,0,15.7,0,4,.000,0,0,,1,2,.500,1,3,4,2,0,1,1,2,1,-0.3
Olivia Nelson-Ododa,2022,17,2022-07-12,21.9,LAS,home,WAS,-13.0,0,15.5,2,2,1.000,0,0,,1,2,.500,0,2,2,1,0,0,1,2,5,3.5
Olivia Nelson-Ododa,2022,18,2022-07-14,21.9,LAS,home,CHI,-12.0,0,15.4,1,3,.333,0,0,,0,0,,1,0,1,0,0,2,0,2,2,1.6
Olivia Nelson-Ododa,2022,19,2022-07-19,21.9,LAS,home,IND,7.0,0,11.5,3,3,1.000,0,0,,0,0,,2,2,4,0,0,0,2,4,6,3.5
Olivia Nelson-Ododa,2022,20,2022-07-21,21.9,LAS,home,ATL,7.0,0,7.2,0,0,,0,0,,0,0,,1,2,3,0,1,1,0,0,0,3.0
Olivia Nelson-Ododa,2022,21,2022-07-23,21.9,LAS,away,LVA,-18.0,0,20.0,3,3,1.000,0,0,,1,2,.500,2,3,5,0,0,1,3,3,7,4.5
Olivia Nelson-Ododa,2022,22,2022-07-28,21.9,LAS,away,PHO,-10.0,0,15.7,1,2,.500,0,0,,3,6,.500,3,3,6,0,1,0,2,4,5,3.2
Olivia Nelson-Ododa,2022,23,2022-07-31,22.0,LAS,home,MIN,-7.0,0,12.9,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,0,1,2,1.2
Olivia Nelson-Ododa,2022,24,2022-08-02,22.0,LAS,away,NYL,-29.0,0,24.1,6,7,.857,0,0,,0,1,.000,2,2,4,1,3,0,1,2,12,13.0
Olivia Nelson-Ododa,2022,25,2022-08-03,22.0,LAS,away,NYL,-3.0,1,31.0,3,5,.600,0,0,,2,2,1.000,3,7,10,1,1,4,3,4,8,9.8
Olivia Nelson-Ododa,2022,26,2022-08-05,22.0,LAS,away,ATL,-2.0,1,23.7,4,7,.571,0,0,,2,2,1.000,2,1,3,2,0,2,1,3,10,9.0
Olivia Nelson-Ododa,2022,27,2022-08-07,22.0,LAS,away,WAS,3.0,1,23.2,1,2,.500,0,0,,2,2,1.000,1,4,5,1,0,2,0,4,4,5.4
Olivia Nelson-Ododa,2022,28,2022-08-09,22.0,LAS,home,CON,-26.0,1,19.4,1,3,.333,0,0,,0,0,,1,1,2,0,0,0,2,5,2,-2.7
Olivia Nelson-Ododa,2022,29,2022-08-11,22.0,LAS,home,CON,-24.0,1,27.2,3,5,.600,0,0,,2,2,1.000,1,2,3,0,0,1,2,5,8,3.7
Olivia Nelson-Ododa,2022,30,2022-08-14,22.0,LAS,home,DAL,-28.0,1,29.4,2,7,.286,0,0,,4,6,.667,1,3,4,1,1,2,2,6,8,3.4
Olivia Nelson-Ododa,2023,1,2023-05-19,22.8,CON,away,IND,9.0,0,13.9,0,1,.000,0,0,,3,6,.500,1,1,2,0,0,2,1,2,3,1.7
Olivia Nelson-Ododa,2023,2,2023-05-21,22.8,CON,home,WAS,6.0,0,15.3,1,1,1.000,0,0,,3,6,.500,1,4,5,0,0,2,0,2,5,6.0
Olivia Nelson-Ododa,2023,3,2023-05-23,22.8,CON,away,WAS,7.0,0,15.0,3,4,.750,0,0,,2,3,.667,1,1,2,1,0,2,3,2,8,5.3
Olivia Nelson-Ododa,2023,4,2023-05-27,22.8,CON,away,NYL,-16.0,0,4.8,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3
Olivia Nelson-Ododa,2023,5,2023-05-30,22.8,CON,home,IND,3.0,0,6.0,0,2,.000,0,0,,0,0,,1,2,3,0,0,1,0,0,0,0.6
Olivia Nelson-Ododa,2023,6,2023-06-01,22.8,CON,away,MIN,5.0,0,12.6,1,2,.500,0,0,,1,1,1.000,0,5,5,0,0,1,0,1,3,3.8
Olivia Nelson-Ododa,2023,7,2023-06-04,22.8,CON,home,DAL,6.0,0,7.7,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,1,0,-0.4
Olivia Nelson-Ododa,2023,8,2023-06-06,22.8,CON,home,LVA,-6.0,0,3.0,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,1,0,-0.4
